Date,boiler,solar_thermal_pump,laptop,washing_machine,dishwasher,tv,htpc,kettle,toaster,fridge,microwave,lcd_office,hifi_office,breadmaker,amp_livingroom,adsl_router,livingroom_s_lamp,soldering_iron,gigE_&_USBhub,hoover,kitchen_dt_lamp,bedroom_ds_lamp,lighting_circuit,livingroom_s_lamp2,iPad_charger,subwoofer_livingroom,livingroom_lamp_tv,DAB_radio_livingroom,kitchen_lamp2,kitchen_phone&stereo,utilityrm_lamp,samsung_charger,bedroom_d_lamp,coffee_machine,kitchen_radio,bedroom_chargers,hair_dryer,straighteners,iron,gas_oven,data_logger_pc,childs_table_lamp,childs_ds_lamp,baby_monitor_tx,battery_charger,office_lamp1,office_lamp2,office_lamp3,office_pc,office_ds_fan,LED_printer,Total_power_mainMeter
09-06-13,0,0.145,0.005,0,0,0.262,0.181,0.334,0.408,0.71,0.051,0.662,0,0,0.054,0.121,0,0,0.105,0,0,0,0.239,0,0,0.036,0.017,0,0,0,0,0,0,0,0.001,0.005,0,0,0,0.019,0.274,0,0,0,0,0,0,0.042,0,0,0,7.6
10-06-13,0.081,0.246,0,0.354,0.898,0.139,0.254,0.39,0.395,0.766,0.189,0.227,0,0,0.03,0.118,0.024,0,0.03,0,0,0,0.124,0,0,0.02,0.014,0,0,0,0,0,0,0,0.003,0.005,0.099,0.007,0,0,0.266,0,0,0,0,0,0,0.019,0,0,0,6.483
11-06-13,0.03,0.177,0,0.373,0,0.035,0.136,0.352,0.092,0.689,0.058,0.113,0,0,0.008,0.114,0,0,0,0,0,0,0.256,0,0,0.005,0,0,0,0,0,0,0,0,0.001,0.006,0,0,0,0.041,0.264,0,0,0,0,0,0,0,0.325,0,0,7.133
12-06-13,0.03,0.1,0.038,0,0,0.078,0.343,0.358,0.428,0.837,0.207,0.516,0,0,0.019,0.125,0.013,0,0.099,0,0,0,0.297,0,0,0.013,0.01,0,0,0,0,0,0,0,0.004,0.007,0,0,0,0,0.278,0,0,0,0.037,0.062,0.068,0.023,0,0,0,9.977
13-06-13,0.03,0.234,0,0.339,0.848,0.135,0.125,0.529,0.281,0.909,0.361,0.773,0,0,0.028,0.125,0,0,0.103,0,0,0,0.421,0,0,0.019,0,0,0,0,0,0,0,0,0.002,0.01,0,0.009,0.108,0.017,0.281,0,0.002,0,0,0.033,0.035,0.066,0.108,0,0,4.196
14-06-13,0.001,0.367,0,0,0,0,0.1,0.069,0.091,0.652,0.039,0,0,0,0,0.114,0.163,0,0,0,0,0,0,0,0,0,0,0,0.127,0,0,0,0,0,0,0,0,0,0,0,0.266,0,0,0,0,0,0,0,0,0,0,3.638
15-06-13,0,0.182,0,0,0,0,0.003,0,0,0.7,0,0,0,0,0,0.115,0.173,0,0,0,0,0,0,0,0,0,0,0,0.138,0,0,0,0,0,0,0,0,0,0,0,0.266,0,0,0,0,0,0,0,0,0,0,4.29
16-06-13,0,0.269,0,0,0,0.167,0.115,0,0,0.746,0.018,0,0,0,0.038,0.115,0.133,0,0,0,0,0,0.031,0,0,0.026,0,0,0.137,0,0,0,0,0,0,0.009,0,0,0,0,0.267,0,0,0,0,0,0,0,0,0,0,5.356
17-06-13,0,0.234,0,0.642,0,0.157,0.113,0.134,0.104,0.697,0.052,0,0,0,0.036,0.113,0,0,0,0,0,0,0.051,0,0,0.025,0,0,0,0,0,0,0,0,0.006,0.005,0,0,0,0,0.263,0,0,0,0,0,0,0,0,0,0,7.228
18-06-13,0,0.196,0,0.576,0,0.192,0.124,0.364,0.397,0.904,0.199,0.101,0,0,0.042,0.115,0.015,0,0,0,0,0,0.296,0,0,0.028,0.011,0,0,0.005,0,0,0,0,0.002,0.006,0,0,0,0,0.267,0,0,0,0,0,0,0.015,0.357,0,0,9.319
19-06-13,0.06,0.301,0.009,0.262,0.819,0.081,0.208,0.213,0.273,0.928,0.032,0.478,0,0,0.018,0.119,0,0,0.077,0.767,0,0,0.358,0.007,0,0.012,0.009,0,0,0,0,0,0,0,0.003,0.006,0.124,0.006,0,0.038,0.272,0,0,0,0,0,0,0,0,0.024,0,4.961
20-06-13,0.018,0.137,0,0,0,0.334,0.279,0.164,0.152,0.799,0.129,0,0,0,0.07,0.111,0,0,0,0,0,0,0.009,0,0,0.074,0,0,0,0,0,0,0,0,0.001,0.009,0,0,0,0.015,0.263,0,0,0,0,0,0,0,0,0,0,4.81
21-06-13,0,0.272,0,0,0,0.228,0.212,0.175,0.103,0.847,0.074,0,0,0,0.049,0.111,0,0,0,0,0,0,0.134,0,0,0.034,0.006,0,0,0,0,0,0,0,0.002,0.009,0,0,0,0.036,0.265,0,0,0,0,0,0,0,0,0,0,5.274
22-06-13,0.05,0.216,0,0,0,0.072,0.054,0.161,0.268,0.845,0.122,0.181,0,0,0.042,0.113,0.03,0,0.027,0,0,0,0.124,0.009,0,0.029,0.023,0,0,0.005,0,0,0,0,0.004,0.003,0.15,0.013,0,0,0.268,0,0,0,0,0.001,0.003,0.005,0,0,0,7.59
23-06-13,0,0.109,0,0.302,0.82,0.563,0.498,0.237,0.356,0.915,0.038,0,0,0,0.115,0.114,0,0,0,0,0,0,0.133,0,0,0.083,0,0,0,0,0,0,0,0,0.004,0.009,0,0,0,0.036,0.265,0.001,0,0,0,0,0,0,0,0,0,4.912
24-06-13,0.063,0.218,0,0.003,0,0.137,0.081,0.28,0.085,0.736,0.035,0.085,0,0,0.027,0.11,0,0,0.015,0,0.003,0,0.059,0,0,0.018,0.013,0,0,0,0,0,0,0,0.002,0.007,0.118,0.008,0,0,0.265,0,0,0.002,0,0,0.005,0.007,0,0,0,5.7
25-06-13,0.03,0.271,0.018,0,0,0.188,0.278,0.162,0.155,0.775,0.129,0.147,0,0,0.191,0.114,0,0,0.026,0,0.001,0,0.199,0,0,0.016,0.012,0,0,0,0,0,0,0,0.003,0.007,0,0,0,0,0.266,0,0,0,0,0,0.007,0.005,0,0,0,6.812
26-06-13,0.034,0.279,0,0.313,0,0.098,0.106,0.2,0.275,0.814,0.065,0.585,0.016,0,0.022,0.123,0.015,0,0.102,0,0,0,0.085,0,0,0.015,0.012,0,0,0.002,0,0,0,0,0.003,0.007,0.109,0.008,0,0,0.28,0,0,0,0,0,0,0,0,0,0,5.211
27-06-13,0.028,0.304,0,0,0,0.069,0.048,0.078,0.21,0.769,0.161,0.118,0,0.476,0.015,0.112,0,0,0.02,0,0,0,0.028,0.005,0,0.01,0.008,0,0,0,0,0,0,0,0.002,0.002,0,0,0,0,0.266,0,0,0,0,0,0,0.004,0,0,0,8.693
28-06-13,0.031,0.211,0,0,0.857,0.281,0.41,0.242,0.492,0.864,0.069,0.247,0,0,0.089,0.115,0,0,0.032,0.24,0,0,0.813,0,0,0.005,0.014,0,0.073,0.04,0,0,0,0,0.003,0.007,0.124,0.007,0,0,0.268,0,0,0,0,0,0,0.023,0,0,0,6.94
29-06-13,0.029,0.357,0,0.595,0,0.152,0.162,0.213,0.088,0.972,0.073,0,0,0,0.034,0.111,0.022,0,0,0.31,0,0,0.087,0,0,0.023,0.018,0,0,0.043,0,0,0,0,0.011,0.006,0,0.002,0,0.009,0.263,0,0,0,0,0,0,0,0,0,0,6.346
30-06-13,0.018,0.356,0,0.649,0,0.282,0.26,0.136,0.316,0.855,0.045,0,0,0,0.065,0.109,0,0,0,0,0,0,0.028,0,0,0.045,0.013,0,0,0,0,0,0,0,0.002,0.01,0,0,0,0.021,0.262,0,0,0,0,0,0,0,0,0,0,7.154
01-07-13,0,0.297,0,0.256,0.746,0.311,0.314,0.349,0.075,0.937,0.063,0.11,0,0,0.106,0.109,0.015,0,0.005,0,0,0,0.022,0,0,0.046,0.011,0,0,0,0,0,0,0,0.001,0.012,0,0,0,0.056,0.267,0,0,0,0,0,0,0.01,0.403,0,0,6.77
02-07-13,0,0.185,0.023,0,0,0.405,0.285,0.307,0.25,0.884,0.055,0.168,0,0,0.095,0.107,0,0,0.024,0,0,0,0.218,0,0,0.066,0.013,0,0,0,0,0,0,0,0.001,0.01,0.065,0.006,0,0.034,0.268,0,0,0,0,0.012,0.02,0.013,0.164,0,0,7.253
03-07-13,0.03,0.169,0,0,0.776,0.482,0.313,0.293,0.255,0.911,0.087,0.197,0,0,0.102,0.122,0,0,0.073,0,0,0,0.08,0,0,0.095,0.018,0,0,0,0,0,0,0.07,0.003,0.006,0,0,0,0.039,0.281,0,0,0,0,0,0,0.075,0,0,0,7.669
04-07-13,0.03,0.26,0,0.665,0,0.209,0.375,0.24,0.26,0.936,0.142,0.118,0,0,0.049,0.112,0,0,0.031,0,0,0,0.091,0,0,0.034,0,0,0,0,0,0,0,0,0.001,0.007,0,0,0,0.052,0.268,0.005,0,0,0,0,0,0.01,0,0,0,6.681
05-07-13,0.029,0.329,0,0,0.576,0.513,0.423,0.38,0.003,0.859,0.046,0.063,0,0,0.108,0.108,0.035,0,0.015,0,0,0,0.065,0,0,0.075,0,0,0,0,0,0.006,0,0,0.002,0.006,0,0.008,0,0.065,0.319,0,0,0,0,0,0,0,0,0,0,6.745
06-07-13,0,0.321,0,0.445,0.181,0.228,0.188,0.157,0.17,0.9,0.026,0,0,0,0.048,0.11,0,0,0.002,0,0,0,0.011,0,0,0.033,0,0,0,0.002,0,0,0,0,0,0.005,0,0,0,0,0.368,0,0,0,0.001,0,0,0,0.001,0,0,5.222
07-07-13,0,0.356,0,0,0,0.328,0.405,0.171,0.084,0.903,0.051,0,0,0,0.066,0.106,0,0,0,0,0,0,0.011,0,0,0.073,0,0,0,0,0,0,0,0,0.006,0.006,0,0.008,0.119,0,0.259,0,0,0,0,0,0,0,0,0,0,6.53
08-07-13,0,0.212,0,0.467,0.683,0.049,0.208,0.054,0.157,0.847,0.223,0.022,0,0,0.01,0.101,0,0,0,0,0,0,0.05,0,0,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0.261,0,0,0,0,0,0,0,0.063,0,0,3.436
09-07-13,0,0.192,0,0,0,0,0.068,0,0,0.842,0,0,0,0,0,0.098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258,0,0,0,0,0,0,0,0,0,0,3.32
10-07-13,0,0.164,0,0,0,0,0.1,0,0,0.827,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0.262,0,0,0,0,0,0,0,0,0,0,3.293
11-07-13,0,0.125,0,0,0,0,0.043,0,0,0.766,0,0,0,0,0,0.104,0,0,0,0,0,0,0.028,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0.264,0,0,0,0,0,0,0,0,0,0,6.288
12-07-13,0,0.213,0,0.399,0,0.433,0.27,0.306,0.16,0.898,0.04,0,0,0,0.087,0.106,0,0,0,0,0,0,0.101,0,0,0.063,0,0,0,0,0,0,0,0,0,0.007,0,0,0,0.044,0.263,0,0.004,0,0,0,0,0,0,0,0,5.97
13-07-13,0,0.294,0,0,0,0.465,0.434,0.266,0.385,0.93,0.05,0,0,0,0.101,0.108,0,0,0,0,0,0,0.037,0,0,0.081,0,0,0,0,0,0,0,0,0,0.008,0.102,0.007,0,0.031,0.262,0,0,0,0,0,0,0,0,0.007,0,8.119
14-07-13,0,0.324,0,0.894,0.707,0.248,0.23,0.217,0.212,1.016,0.187,0,0,0,0.053,0.099,0,0,0,0.125,0,0,0.029,0,0,0.028,0,0,0,0,0,0,0,0,0.001,0.007,0,0,0,0.024,0.258,0,0,0,0,0,0,0,0,0.142,0,5.411
15-07-13,0,0.28,0,0,0,0.265,0.165,0.174,0.21,0.973,0.038,0,0,0,0.042,0.095,0.002,0,0,0,0,0,0.03,0,0,0.037,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0.013,0.259,0.002,0,0,0,0,0,0,0,0.343,0,9.634
16-07-13,0.029,0.324,0,0.828,0.757,0.272,0.384,0.241,0.187,1.16,0.03,0,0.001,0,0.059,0.124,0,0,0,0.893,0,0,0.018,0,0,0.042,0.009,0,0,0.013,0,0,0,0,0.003,0.007,0,0,0,0.055,0.286,0,0,0,0,0,0,0,0.001,0.186,0,8.063
17-07-13,0.02,0.285,0,0.315,0.63,0.24,1.329,0.225,0.3,1.063,0.075,0,0,0,0.045,0.122,0,0,0,0,0,0,0.067,0,0,0.035,0.013,0,0,0,0,0,0,0,0.013,0.006,0,0,0,0.041,0.266,0,0,0,0,0,0,0,0.132,0.076,0,5.437
18-07-13,0,0.398,0,0,0,0.047,0.53,0.09,0.078,1.102,0.039,0,0,0,0,0.111,0.061,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279,0,0,0,0,0,0,0,0,0,0,3.853
19-07-13,0.001,0.25,0,0,0,0,0.098,0,0,0.987,0,0,0,0,0,0.107,0.111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0.285,0,0,0,0,0,0,0,0,0,0,3.518
20-07-13,0,0.178,0,0,0,0,0.003,0,0,0.999,0,0,0,0,0,0.112,0.113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291,0.002,0,0,0,0,0,0,0,0,0,3.468
21-07-13,0,0.22,0,0,0,0,0.003,0,0.004,0.9,0,0,0,0,0,0.111,0.114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288,0,0,0,0,0,0,0,0,0,0,3.753
22-07-13,0,0.199,0,0,0,0,0.181,0,0,0.996,0,0,0,0,0,0.109,0.111,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0.287,0,0,0,0,0,0,0,0,0,0,3.694
23-07-13,0.001,0.172,0,0,0,0,0.138,0,0,1.021,0,0,0,0,0,0.104,0.112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288,0,0,0,0,0,0,0,0,0,0,3.736
24-07-13,0.001,0.196,0,0.003,0,0,0.222,0,0,0.953,0,0,0,0,0,0.11,0.112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291,0,0,0,0,0,0,0,0,0,0,3.58
25-07-13,0.001,0.216,0,0,0,0,0.058,0,0,1.004,0,0,0,0,0,0.104,0.112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289,0,0,0,0,0,0,0,0,0,0,3.717
26-07-13,0.002,0.25,0,0,0,0,0.054,0,0,0.983,0,0,0,0,0,0.105,0.112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289,0,0,0,0,0,0,0,0,0,0,5.549
27-07-13,0.001,0.151,0,0.32,0,0.169,0.436,0.225,0,1.072,0.034,0,0,0,0.039,0.113,0.094,0,0,0,0,0,0.138,0,0,0.027,0,0,0.029,0,0,0,0,0,0,0.009,0,0,0,0,0.285,0,0,0,0,0,0,0,0,0.037,0,7.026
28-07-13,0,0.306,0,0.795,0,0.331,0.27,0.195,0.241,1.016,0.039,0,0,0,0.072,0.103,0,0,0,0,0,0,0.012,0,0,0.053,0.004,0,0,0,0,0.005,0,0,0.003,0.007,0,0,0,0,0.258,0,0,0,0,0,0,0,0,0.064,0,8.683
29-07-13,0.001,0.304,0.015,0.221,0.41,0.381,0.331,0.367,0.288,0.914,0.246,0.452,0.046,0,0.08,0.124,0.042,0,0.094,0,0,0,0.155,0,0,0.056,0,0,0,0,0,0,0,0,0.004,0.005,0,0,0,0.005,0.288,0,0,0,0,0,0,0,0.717,0,0,5.8
30-07-13,0.001,0.181,0,0,0.31,0.156,0.271,0.334,0.08,0.913,0.035,0,0,0,0.035,0.101,0.002,0,0,0,0,0,0.254,0,0,0.024,0.01,0,0,0,0,0,0,0,0.01,0.007,0,0,0,0.02,0.262,0,0,0,0,0,0,0,0,0,0,8.279
31-07-13,0.031,0.212,0,0.191,0.728,0.148,0.562,0.421,0.162,1.045,0.045,0.154,0,0,0.053,0.111,0.029,0,0.017,0,0,0,0.301,0,0,0.135,0.011,0,0,0,0,0,0,0,0.003,0.005,0,0,0,0.059,0.267,0.001,0,0,0,0,0,0.004,0.29,0,0,8.846
01-08-13,0,0.351,0,1.36,0,0.3,0.301,0.344,0.183,1.018,0.046,0.308,0,0,0.061,0.116,0,0,0.078,0,0,0,0.039,0,0,0.039,0,0,0,0,0,0,0,0,0.001,0.007,0,0,0,0,0.275,0,0,0,0,0,0,0,0,0.158,0,6.551
02-08-13,0.001,0.224,0,0,0,0.418,0.537,0.303,0.114,0.975,0.103,0,0,0,0.085,0.1,0,0,0,0,0,0,0.149,0,0,0.24,0.013,0,0,0,0,0,0,0,0.002,0.008,0,0,0,0.02,0.257,0,0.003,0,0,0,0,0,0,0.116,0,8.139
03-08-13,0.001,0.367,0,0.21,0.745,0.153,0.348,0.296,0.085,0.982,0.052,0.012,0,0,0.035,0.101,0,0,0,0.823,0,0,0.123,0,0,0.023,0.017,0,0,0,0,0,0,0,0,0.005,0.114,0.01,0,0.02,0.262,0,0,0,0.011,0,0,0,0.673,0.029,0,6.819
04-08-13,0.001,0.327,0,0,0,0.172,1.224,0.149,0.1,0.895,0.078,0,0,0,0.033,0.117,0,0,0,0,0,0,0.097,0,0,0.028,0,0,0,0,0,0,0,0,0,0.007,0,0,0,0,0.259,0,0,0,0,0,0,0,0,0.103,0,7.567
05-08-13,0.005,0.257,0.008,0,0,0.179,0.296,0.308,0.251,0.928,0.164,0.408,0,0,0.039,0.112,0,0,0.051,0,0,0,0.134,0,0,0.027,0,0,0,0,0,0,0,0,0.003,0.007,0.09,0.007,0,0,0.271,0,0,0,0,0,0,0,1.175,0,0,5.844
06-08-13,0.001,0.296,0,0,0,0.215,0.186,0.376,0.16,1.049,0.061,0.047,0,0,0.063,0.099,0.018,0,0,0,0,0,0.219,0,0,0.046,0,0,0,0,0,0,0,0,0.002,0.008,0,0,0,0.02,0.263,0,0,0,0,0,0,0,0.204,0,0,7.728
07-08-13,0,0.344,0,0.362,0.743,0.356,0.231,0.284,0.185,0.929,0.035,0.052,0,0,0.075,0.103,0,0,0.009,0,0,0,0.1,0,0,0.054,0.015,0,0,0,0,0,0,0,0.002,0.007,0,0,0.024,0.016,0.264,0,0,0,0,0,0,0,0.053,0,0,6.573
08-08-13,0.001,0.284,0,0,0,0.446,0.426,0.235,0.378,0.925,0.28,0,0,0,0.096,0.105,0.046,0,0,0,0,0,0.124,0,0,0.068,0.034,0,0.048,0,0,0,0,0,0.006,0.007,0.099,0.008,0,0.015,0.262,0.001,0,0,0,0,0,0,0,0,0,7.731
09-08-13,0.001,0.348,0,0.199,0.692,0.446,0.464,0.353,0.261,0.867,0.24,0,0,0,0.119,0.102,0.024,0,0,0,0,0,0.057,0,0,0.083,0,0,0,0,0,0.002,0,0,0.001,0.008,0,0,0,0.016,0.261,0,0,0,0,0,0,0,0,0,0,6.812
10-08-13,0.001,0.31,0,0.422,0,0.161,0.144,0.357,0.28,0.958,0.056,0.049,0,0,0.039,0.101,0.027,0,0.001,0.06,0,0,0.083,0,0,0.027,0.011,0,0.042,0,0,0,0,0.003,0.007,0.015,0.111,0.005,0,0.042,0.265,0.002,0,0,0,0,0,0,0,0,0,6.219
11-08-13,0.001,0.346,0,0,0.719,0.166,0.122,0.208,0.338,0.908,0.053,0.039,0,0,0.039,0.102,0.028,0,0,0,0,0,0.125,0,0,0.027,0.004,0,0,0,0,0,0,0,0,0.007,0,0,0,0.024,0.262,0,0,0,0,0,0,0,0.134,0,0,4.264
12-08-13,0,0.285,0,0,0,0.122,0.079,0.218,0.115,0.811,0.016,0,0,0,0.026,0.1,0.017,0,0,0,0,0,0.06,0,0,0.018,0.013,0,0,0,0,0,0,0.002,0.001,0,0,0,0,0,0.261,0,0,0,0,0,0,0,0,0,0,4.102
13-08-13,0.008,0.167,0,0,0,0.044,0.12,0.126,0.088,0.845,0.014,0.112,0,0,0.01,0.104,0.007,0,0.012,0,0,0,0.047,0,0,0.007,0.005,0,0,0,0,0,0,0,0.003,0,0,0,0,0,0.263,0,0,0,0,0,0,0,0,0,0,4.71
14-08-13,0.002,0.243,0,0,0,0,0.088,0.102,0.127,0.878,0,0.395,0,0,0,0.112,0,0,0.066,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0.271,0,0,0,0,0,0,0,0,0,0,7.94
15-08-13,0.001,0.213,0,0.216,0.753,0.374,0.237,0.441,0.076,0.867,0.013,0.134,0,0,0.08,0.106,0.023,0,0.024,0.767,0,0,0.042,0,0,0.059,0.018,0,0,0,0,0,0,0,0.003,0.003,0,0,0,0.034,0.265,0,0,0,0,0,0,0,0,0,0,6.756
16-08-13,0.034,0.14,0,0.356,0,0.226,0.165,0.313,0.207,0.981,0.253,0,0,0,0.054,0.1,0.002,0,0,0,0,0,0.246,0,0,0.09,0.008,0,0,0,0,0,0,0,0.002,0.009,0.116,0.006,0.174,0.09,0.261,0,0,0,0,0,0,0,0,0,0,4.075
17-08-13,0.002,0.272,0,0,0,0,0.003,0.063,0.068,0.804,0.038,0,0,0,0,0.097,0,0,0,0,0,0,0.075,0,0,0,0,0,0.218,0,0,0,0,0,0.026,0.006,0,0.005,0,0,0.262,0.001,0,0,0,0,0,0,0,0,0,7.005
18-08-13,0.003,0.236,0,0.437,0.743,0.211,0.308,0.243,0.196,1.042,0.046,0,0,0,0.047,0.103,0.015,0,0,0,0,0,0.17,0.002,0,0.033,0.011,0,0,0,0,0,0,0,0.004,0.007,0,0,0,0.09,0.261,0,0,0,0,0,0,0,0,0,0,5.833
19-08-13,0.003,0.353,0,0.383,0,0.226,0.155,0.25,0.239,0.943,0.144,0,0,0,0.05,0.099,0.019,0,0,0,0,0,0.092,0,0,0.035,0.015,0,0,0,0,0,0,0,0.004,0.006,0,0,0,0.005,0.262,0,0,0,0,0,0,0,0,0,0,6.003
20-08-13,0.002,0.323,0.001,0,0.728,0.295,0.194,0.427,0.163,0.872,0.048,0.088,0,0,0.064,0.104,0.028,0,0.014,0,0,0,0.104,0,0,0.045,0.022,0,0,0,0,0,0,0,0.001,0.006,0,0.005,0,0.058,0.263,0,0,0,0,0,0,0,0,0,0,8.263
21-08-13,0.002,0.326,0.001,0.214,0,0.287,0.287,0.457,0.154,1.072,0.17,0.608,0,0,0.055,0.122,0.029,0,0.102,0,0,0,0.091,0,0,0.04,0.008,0,0,0,0,0,0,0,0.002,0.005,0.056,0.005,0,0.02,0.282,0,0,0,0,0.002,0.007,0.005,0,0.107,0,6.889
22-08-13,0.01,0.137,0,0,0,0.533,0.287,0.432,0.418,0.968,0.145,0.296,0,0,0.112,0.112,0.018,0,0.032,0,0,0,0.198,0,0,0.095,0,0,0,0,0,0,0,0,0.001,0.01,0,0,0,0,0.269,0,0,0,0,0.024,0.041,0.027,0,0,0,6.177
23-08-13,0.003,0.27,0,0.139,0.704,0.226,0.195,0.085,0.149,0.853,0.053,0,0,0,0.051,0.097,0,0,0,0,0,0,0.086,0,0,0.036,0.015,0,0,0,0,0,0,0,0.002,0.005,0.085,0.009,0,0,0.26,0,0,0,0,0,0,0,0,0,0,6.825
24-08-13,0.03,0.055,0,0,0,0.285,0.33,0.193,0.307,0.962,0.1,0,0,0,0.061,0.1,0.068,0,0,1.134,0,0,0.263,0.022,0,0.043,0.053,0,0,0,0,0.004,0,0,0.013,0.004,0,0,0,0.011,0.26,0,0,0,0,0,0,0,0,0,0,6.165
25-08-13,0.03,0.291,0,0.225,0,0.094,0.263,0.353,0.071,1.025,0.059,0,0,0.386,0.033,0.101,0.013,0,0,0,0,0,0.159,0,0,0.053,0.01,0,0,0.051,0,0,0.002,0,0.005,0.004,0.117,0.007,0,0,0.263,0,0,0,0,0,0,0,0,0,0,8.859
26-08-13,0.029,0.251,0.001,0.874,0.71,0.228,0.149,0.747,0.217,0.934,0.513,0.004,0,0,0.048,0.099,0.029,0,0,0,0,0,0.311,0.007,0,0.034,0.021,0,0,0.079,0,0,0,0,0.002,0,0,0,0,0.118,0.261,0,0,0,0,0.001,0.004,0,0,0,0,8.053
27-08-13,0.032,0.312,0,0.259,0.715,0.157,0.294,0.673,0.38,0.922,0.299,0,0,0,0.032,0.101,0.068,0,0,0,0,0,0.349,0.032,0,0.022,0.053,0,0.042,0.032,0,0,0.001,0,0.012,0,0,0,0,0.037,0.264,0,0,0,0,0,0.002,0,0,0,0,6.709
28-08-13,0.004,0.313,0,0.246,0,0.373,0.404,0.477,0.291,0.88,0.209,0,0,0,0.083,0.105,0.027,0,0,0,0,0,0.184,0,0,0.059,0,0,0.092,0,0,0,0,0,0,0.007,0,0,0,0.018,0.264,0,0,0.002,0,0,0,0,0,0,0,9.477
29-08-13,0.008,0.316,0.001,1.18,0.745,0.284,0.3,0.327,0.149,0.864,0.199,0.409,0,0,0.058,0.116,0.019,0,0.05,0,0,0,0.225,0,0,0.04,0.016,0,0,0,0,0,0,0,0.001,0.004,0.031,0.01,0,0.014,0.274,0,0,0,0,0.002,0.005,0.003,0,0.193,0,7.125
30-08-13,0.004,0.278,0,0.393,0,0.356,0.276,0.333,0.313,0.897,0.227,0.169,0,0,0.072,0.106,0.023,0,0.034,0,0,0,0.181,0,0,0.054,0.021,0,0,0,0,0,0,0,0.002,0.008,0,0,0,0.016,0.267,0,0,0,0,0.006,0.007,0.004,0,0,0,7.388
31-08-13,0.001,0.309,0,0.334,0,0.072,0.045,0.417,0.667,0.97,0.067,0.072,0,0,0.033,0.1,0.034,0,0.002,0.224,0,0,0.228,0,0,0.023,0.005,0,0,0,0,0,0,0,0.005,0.006,0.11,0.007,0,0.01,0.265,0,0,0,0,0,0,0.005,0.08,0,0,6.019
01-09-13,0.002,0.219,0,0,0.762,0.191,0.264,0.251,0,0.872,0.041,0,0,0,0.044,0.105,0.028,0,0,0,0,0,0.185,0.008,0,0.03,0.053,0,0,0,0,0.003,0,0,0.004,0.01,0,0,0,0.107,0.261,0,0,0,0,0,0,0,0,0,0,7.435
02-09-13,0.003,0.321,0,0,0,0.247,0.162,0.368,0.395,0.921,0.16,0.453,0,0,0.05,0.119,0.035,0,0.108,0,0,0,0.171,0,0,0.049,0.243,0,0,0,0,0,0,0,0.002,0.004,0.126,0.007,0,0.036,0.281,0,0,0,0,0,0.007,0.011,0.002,0.078,0,6.332
03-09-13,0.001,0.244,0,0.344,0,0.299,0.334,0.253,0.213,0.802,0.289,0.111,0,0,0.059,0.107,0.023,0,0.027,0,0,0,0.159,0.005,0,0.041,0.026,0,0,0,0,0,0,0,0.001,0.006,0,0,0,0.041,0.266,0.009,0,0,0,0,0,0,0,0,0,8.16
04-09-13,0.018,0.325,0.002,0.24,0.728,0.422,0.797,0.219,0.272,0.873,0.21,0.16,0,0,0.064,0.111,0.018,0,0.015,0,0,0,0.126,0,0,0.125,0.005,0,0,0,0,0,0,0,0.002,0.005,0.073,0.007,0,0.013,0.266,0,0,0,0,0,0,0,0.186,0,0,6.244
05-09-13,0.004,0.254,0,0,0,0.276,0.341,0.273,0.284,0.972,0.08,0.049,0,0,0.091,0.102,0.026,0,0.002,0,0,0,0.104,0,0,0.058,0.021,0,0,0,0,0,0,0,0.003,0.006,0,0,0,0.029,0.261,0,0,0,0,0,0,0,0.16,0,0,8.426
06-09-13,0.021,0.118,0,0.44,0,0,1.18,0.232,0.198,0.911,0.174,0.286,0,0,0.004,0.122,0.022,0,0.052,0.455,0,0,0.282,0,0,0.002,0,0,0,0,0.002,0,0,0,0.004,0.008,0.099,0.01,0,0,0.326,0,0,0,0,0,0,0.033,0,0,0,7.483
