Date,boiler,solar_thermal_pump,laptop,washing_machine,dishwasher,tv,kitchen_lights,htpc,kettle,toaster,fridge,microwave,lcd_office,hifi_office,breadmaker,amp_livingroom,adsl_router,livingroom_s_lamp,soldering_iron,gigE_&_USBhub,hoover,kitchen_dt_lamp,bedroom_ds_lamp,lighting_circuit,livingroom_s_lamp2,iPad_charger,subwoofer_livingroom,livingroom_lamp_tv,DAB_radio_livingroom,kitchen_lamp2,kitchen_phone&stereo,utilityrm_lamp,samsung_charger,bedroom_d_lamp,coffee_machine,kitchen_radio,bedroom_chargers,hair_dryer,straighteners,iron,gas_oven,data_logger_pc,childs_table_lamp,childs_ds_lamp,baby_monitor_tx,battery_charger,office_lamp1,office_lamp2,office_lamp3,office_pc,office_ds_fan,LED_printer,Holiday,Average_Temp_in_Celsius,Average_Humidity_in_percentage,Average_WindSpeed_in_KMperH,Total_power_mainMeter
14-02-13,1.436,0.622,0.002,0.682,0,0.029,4.459,0.4,0.153,0.216,0.635,0.022,0.174,0.027,0,0.009,0.141,0.013,0,0,0.957,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,82,23,0
15-02-13,1.72,1.858,0,0.714,0,0.49,3.61,1.305,0.154,0.245,0.753,0.19,0.082,0.009,0.626,0.111,0.141,0.028,0,0,0,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,77,11,0
16-02-13,1.537,1.898,0,0,0,0.012,6.244,0.608,0.312,0.58,0.843,0.077,0,0.001,0,0.043,0.141,0.176,0,0,0,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,78,5,0
17-02-13,1.559,2.042,0,0,1.143,0.215,4.719,0.465,0.28,0.237,0.901,0.335,0,0,0,0.064,0.141,0.035,0,0,0,0.021,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,93,6,0
18-02-13,1.643,1.825,0.001,1.505,1.096,0.324,7.714,1.284,0.445,0.227,0.848,0.097,0.33,0.072,0,0.135,0.14,0.032,0.023,0,0,0.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,87,11,0
19-02-13,1.578,1.811,0,0,0,0.083,8.867,0.959,0.391,0.464,0.786,0.246,0.455,0.06,0,0.019,0.137,0.159,0,0,0,0.076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,84,3,0
20-02-13,1.726,0.995,0,0.72,0,0.388,3.704,0.479,0.412,0.209,0.73,0.082,0.179,0.045,0,0.12,0.122,0.115,0,0,0,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,73,19,0
21-02-13,2.858,0.4,0,0.612,1.165,0.544,6.312,1.255,0.49,0.6,0.757,0.185,0.065,0,0,0.118,0.141,0.042,0,0,0,0,0.045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62,19,0
22-02-13,2.874,0.312,0,1.281,0,0.309,5.414,0.336,0.442,0.097,0.778,0.229,0.056,0.006,0,0.065,0.14,0.066,0,0,0,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,19,0
23-02-13,2.924,0.623,0,0,0,0.206,8.467,0.263,0.317,0.443,0.802,0.186,0,0,0,0.157,0.137,0,0,0,0.746,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,16,0
24-02-13,2.984,0,0,1.757,1.094,0.232,5.465,0.891,0.275,0.419,0.662,0.178,0,0,0,0.067,0.131,0.065,0,0,0,0.038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,70,19,0
25-02-13,2.517,0.082,0,0.643,0,0.152,7.408,0.94,0.443,0.35,0.773,0.183,0.173,0.04,0,0.02,0.13,0.289,0,0,0,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,86,18,0
26-02-13,2.253,0,0,0,0,0.259,9.103,0.369,0.338,0.245,0.756,0.076,0,0,0,0.02,0.133,0,0.013,0,0,0.107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,91,16,0
27-02-13,2.336,1.105,0,0.572,1.088,0.381,7.002,0.448,0.444,0.302,0.63,0.081,0,0,0,0.033,0.129,0,0,0,0,0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,85,16,0
28-02-13,1.893,1.76,0,0.502,0,0.361,4.544,1.082,0.339,0.313,0.69,0.087,0,0,0,0.038,0.132,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,84,18,0
01-03-13,2.923,0.318,0,0,0,0.294,10.548,0.278,0.556,0.548,0.701,0.078,0,0,0,0.046,0.128,0.059,0,0,0,0.037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,82,21,0
02-03-13,2.227,1.146,0,0.571,0.454,0.49,4.937,0.666,0.469,0.49,0.849,0.058,0,0,0,0.09,0.13,0.052,0,0,0.05,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,75,19,0
03-03-13,1.49,2.39,0,0.594,0.634,0.092,4.84,0.262,0.402,0.335,0.724,0.058,0,0,0,0.02,0.129,0.033,0,0,0.678,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,84,6,0
04-03-13,1.152,2.34,0,0,0,0.069,7.035,0.068,0.266,0.434,0.663,0.112,0,0,0,0.015,0.127,0.011,0,0,0,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,82,23,0
05-03-13,1.368,2.458,0,0,0,0.092,10.39,0.121,0.242,0.508,0.791,0.132,0,0,0,0.022,0.129,0.039,0,0,0.162,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,77,8,0
06-03-13,1.55,1.577,0.005,0.636,1.101,0.061,7.325,0.168,0.379,0.474,0.878,0.125,0,0,0,0.014,0.133,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,81,13,0
07-03-13,1.61,0.68,0,1.011,0,0.161,6.936,0.169,0.445,0.25,0.833,0.056,0,0,0,0.039,0.129,0.006,0,0,0.231,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,92,14,0
08-03-13,1.354,0.07,0,0.545,0,0,15.662,0.002,0.478,0.325,0.862,0.044,0,0,0,0,0.124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,98,24,0
09-03-13,0.959,0.231,0,0,1.126,0.222,3.748,0.148,0.121,0.169,0.779,0.056,0,0,0,0.05,0.133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,89,5,0
10-03-13,0.258,0,0,0,0,0,0,0,0,0,0.204,0.021,0,0,0.599,0,0.042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,88,11,0
11-03-13,2.023,0.518,0.008,0,0,0.104,9.243,0.09,0.475,0.232,0.494,0.033,0,0,0,0.089,0.078,0.058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,81,29,0
12-03-13,2.522,1.77,0,1.48,0,0.238,8.475,0.293,0.243,0.288,0.573,0.079,0,0,0.001,0.066,0.12,0,0,0,0.08,0.011,0,6.231,0.078,0,0.06,0.134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,6,0
13-03-13,2.38,2.474,0,0.675,0.481,0.17,5.814,0.173,0.353,0.352,0.681,0.096,0,0,0,0.037,0.127,0.019,0,0,0,0.009,0,6.376,0.025,0,0.078,0.014,0.004,0,0,0,0,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,81,14,0
14-03-13,1.952,2.257,0.03,0,0.647,0.159,5.925,0.144,0.38,0.222,0.737,0.047,0,0,0,0.038,0.126,0.006,0,0,0,0.027,0,6.96,0.003,0.012,0.025,0.039,0,0.077,0,0,0,0,0,0.002,0.024,0,0,0,0.008,0.039,0,0,0,0,0,0,0,0,0,0,0,2,71,10,0
15-03-13,2.06,1.818,0,0.396,0,0.179,7.99,0.113,0.217,0.41,0.852,0.131,0,0,0,0.038,0.117,0.031,0,0,0,0.003,0,7.834,0.001,0.005,0.025,0,0,0.307,0.03,0.001,0,0,0,0.004,0.02,0.08,0.006,0,0.029,0.246,0,0.001,0,0,0,0,0,0,0,0,0,4,80,24,0
16-03-13,1.815,1.124,0,0.615,0.937,0.062,11.427,0.046,0.416,0.288,0.739,0.081,0,0,0,0.015,0.122,0.043,0,0,0,0.013,0,11.468,0.022,0,0.01,0.034,0,0.362,0.002,0.001,0.002,0,0,0.005,0.032,0,0,0,0,0.279,0,0.001,0,0,0,0,0,0,0,0,0,6,83,31,0
17-03-13,1.732,1.282,0,2.715,0,0.273,6.17,0.208,0.453,0.597,0.811,0.123,0,0,0,0.061,0.125,0.035,0,0,0.891,0.028,0,8.362,0.019,0,0.041,0.038,0,0.099,0.005,0,0.006,0,0,0.001,0.038,0,0,0,0.015,0.282,0.033,0,0,0,0,0,0,0,0,0,1,4,83,18,1.789
18-03-13,2.238,1.055,0,0,0,0.096,14.865,0.129,0.425,0.31,0.755,0.086,0,0,0,0.02,0.124,0.002,0,0,0,0.022,0,15.646,0.035,0,0.014,0,0,0.204,0.012,0,0.002,0,0,0.006,0.085,0.131,0.012,0,0.017,0.283,0.007,0.001,0,0,0,0,0,0,0,0,0,3,88,8,7.815
19-03-13,1.889,1.296,0.01,0,0.921,0,11.52,0.021,0.381,0.438,0.778,0.106,0,0,0,0,0.123,0,0,0,0.356,0.026,0,11.711,0.012,0,0,0,0,0.182,0.009,0,0,0,0,0.012,0.079,0,0.004,0,0,0.279,0,0.002,0,0,0,0,0,0,0,0,0,4,88,5,8.611
20-03-13,1.939,0.528,0,0,0,0.246,9.774,0.256,0.392,0.209,0.81,0.068,0.214,0,0,0.056,0.124,0,0,0,0.22,0.012,0,10.334,0.017,0,0.071,0,0,0.183,0.005,0,0,0.008,0,0.008,0.067,0,0,0,0.039,0.277,0.026,0.001,0,0,0,0,0,0,0,0,0,3,87,8,8.207
21-03-13,2.024,0.941,0,1.117,0.999,0.246,5.765,0.155,0.44,0.285,0.555,0.087,0.217,0,0,0.055,0.107,0.032,0,0,0,0.029,0,6.105,0.023,0,0.037,0.023,0,0.259,0.005,0,0,0,0,0.003,0.059,0,0,0,0.044,0.237,0.019,0,0,0,0,0,0,0,0,0,0,2,77,13,11.417
22-03-13,2.807,1.236,0,0.546,0,0.107,8.451,0.246,0.413,0.318,0.781,0.13,0.173,0,0,0.015,0.128,0.018,0,0,0,0.104,0,8.904,0,0,0.017,0.014,0,0.392,0.028,0,0,0,0,0.003,0.077,0,0.006,0,0.021,0.282,0,0.003,0,0,0,0,0,0,0,0,0,4,74,34,9.259
23-03-13,2.939,0,0,0,0,0.337,7.124,0.269,0.204,0.321,0.639,0.025,0.01,0,0,0.034,0.122,0.075,0,0,0.514,0.011,0,7.695,0,0,0.075,0.059,0,0.353,0,0,0,0,0,0.01,0.076,0,0,0,0.01,0.273,0.017,0,0,0,0,0,0,0,0,0,0,1,92,31,7.732
24-03-13,3.388,0,0,0.687,0.426,0.173,11.29,0.125,0.264,0.397,0.682,0.103,0,0,0,0.013,0.123,0.082,0,0,0,0.021,0,12.323,0.031,0.016,0.069,0.064,0.001,0,0,0,0,0,0,0.008,0.07,0.111,0.007,0,0.003,0.274,0.035,0.001,0,0,0,0,0,0,0,0,1,0,75,27,9.544
25-03-13,3.56,0.088,0.046,0,0.577,0.084,12.762,0.246,0.36,0.144,0.694,0.114,0.197,0,0,0.021,0.124,0.115,0.004,0,0.405,0,0,13.329,0,0,0.012,0,0,0,0,0,0,0,0,0.003,0.076,0,0.004,0,0.021,0.276,0,0.002,0,0,0,0,0,0,0,0,0,1,65,26,9.129
26-03-13,3.132,1.296,0.014,0.576,0.737,0.387,7.033,0.344,0.53,0.447,0.708,0.111,0.115,0,0,0.044,0.122,0.029,0,0,0,0,0,9.067,0.023,0,0.058,0,0,0.251,0,0,0,0,0,0.004,0.074,0,0,0,0.096,0.275,0.038,0.001,0,0,0,0,0,0,0,0,0,0,67,21,10.625
27-03-13,2.477,1.729,0,0.564,0.21,0.186,3.347,0.342,0.278,0.377,0.686,0.062,0.333,0,0,0.025,0.117,0.015,0,0,0,0.021,0,4.715,0,0,0.074,0,0,0.168,0.048,0,0,0,0.074,0.002,0.071,0.127,0.007,0,0,0.263,0.055,0,0,0,0,0,0,0,0,0,0,1,68,14,8.282
28-03-13,2.593,1.285,0,0.704,0,0.218,7.935,0.261,0.42,0.472,0.752,0.114,0.475,0.013,0,0.02,0.128,0.033,0,0,0,0,0,8.873,0.033,0,0.067,0,0.001,0.201,0.088,0.003,0,0,0.051,0.003,0.067,0,0,0,0.035,0.284,0,0.003,0,0,0,0,0,0,0,0,0,1,68,16,10.053
29-03-13,0.496,2.159,0,0,0,0,1.818,0.08,0.125,0.11,0.6,0.019,0.005,0,0,0,0.125,0.101,0,0,0,0,0,1.98,0,0,0,0,0,0.342,0.03,0,0,0,0,0,0.073,0,0,0,0,0.278,0,0,0,0,0,0,0,0,0,0,1,2,70,14,4.596
30-03-13,0,1.067,0,0,0,0,0,0.065,0,0,0.536,0,0,0,0,0,0.121,0.118,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0.002,0,0,0.062,0,0,0,0,0.271,0,0,0,0,0,0,0,0,0,0,0,1,80,14,3.548
31-03-13,0,0.665,0,0,0,0,0,0.003,0,0,0.511,0,0,0,0,0,0.121,0.117,0,0,0,0,0,0,0,0,0,0,0,0.302,0,0,0,0,0,0,0.062,0,0,0,0,0.269,0,0,0,0,0,0,0,0,0,0,1,2,73,11,0.21
01-04-13,1.54,1.77,0,0,0,0.092,2.387,0.125,0,0,0.45,0.034,0,0,0,0.018,0.123,0.106,0,0,0.002,0,0,2.792,0,0,0.014,0.007,0,0.282,0,0,0,0,0,0,0.062,0,0,0,0,0.269,0.023,0.001,0,0,0,0,0,0,0,0,0,3,65,16,0.631
02-04-13,2.288,3.016,0.058,0.605,1.061,0.478,4.603,0.333,0.488,0.335,0.691,0.318,0.287,0,0,0.019,0.128,0.044,0,0,0,0,0,5.19,0,0.003,0.126,0.034,0,0,0.037,0,0,0,0,0.003,0.075,0.107,0.008,0,0.016,0.283,0.008,0.002,0,0,0,0,0,0,0,0,0,3,61,27,10.831
03-04-13,3.141,0.662,0,1.872,0.978,0.399,9.988,0.286,0.597,0.208,0.759,0.182,0.537,0,0,0.035,0.127,0.064,0,0,0,0,0,10.48,0,0,0.065,0.017,0,0.035,0,0,0,0,0,0.003,0.072,0,0,0,0.05,0.283,0.023,0.003,0,0,0,0,0,0,0,0,0,2,67,14,13.483
04-04-13,2.656,0.542,0,0,0,0.37,11.772,0.315,0.336,0.437,0.765,0.272,0.295,0,0,0.021,0.125,0.033,0,0,0,0,0,11.779,0,0,0.059,0.013,0,0.067,0,0,0,0,0,0.002,0.074,0.077,0.008,0,0.073,0.28,0.003,0.003,0,0,0,0,0,0,0,0,0,1,81,21,8.855
05-04-13,2.468,1.995,0,0.518,1.009,0.19,5.601,0.212,0.445,0.254,0.765,0.079,0.458,0,0.498,0.02,0.126,0.036,0,0,0,0,0,6.62,0,0,0.031,0.027,0,0.046,0,0,0,0,0.054,0.005,0.08,0,0,0,0.016,0.279,0.001,0.009,0,0,0,0,0,0,0,0,0,3,66,21,9.707
06-04-13,1.726,3.356,0,0,0,0.228,2.843,0.215,0.237,0.291,0.732,0.07,0,0,0,0.016,0.12,0.036,0,0,0.131,0,0,2.886,0.007,0,0.036,0.03,0,0,0.05,0,0,0,0,0.009,0.074,0.083,0.01,0,0.02,0.273,0,0.028,0,0,0,0,0,0,0,0,0,3,72,14,7.05
07-04-13,1.385,2.769,0,0,0,0.257,2.586,0.335,0.319,0.354,0.673,0.143,0,0,0,0.03,0.121,0.036,0,0,1.151,0,0,2.855,0.003,0,0.04,0.029,0,0,0.035,0,0,0.001,0,0.002,0.073,0,0,0,0.011,0.272,0.009,0.01,0,0,0,0,0,0,0,0,0,2,72,16,7.665
08-04-13,1.199,1.74,0.001,2.528,1.067,0.268,5.599,1.278,0.478,0.145,0.752,0.066,0.417,0,0,0.014,0.127,0.036,0,0,0,0,0,5.301,0.011,0,0.039,0.03,0,0,0.018,0,0,0,0,0.004,0.066,0,0,0,0.037,0.279,0,0.018,0,0,0,0,0,0,0,0,1,4,78,19,13.558
09-04-13,1.602,2.163,0.013,0,0,0.405,8.388,0.392,0.429,0.234,0.7,0.133,0.133,0,0,0.093,0.122,0.031,0.052,0,0,0.015,0,8.518,0,0,0.076,0.007,0,0.08,0.013,0,0,0,0,0.002,0.063,0.089,0.007,0,0.024,0.275,0.006,0.05,0,0,0,0,0,0,0,0,0,4,86,6,8.038
10-04-13,1.552,2.183,0,0,0.937,0.072,3.064,0.165,0.352,0.416,0.697,0.136,0.211,0,0,0.015,0.121,0.076,0,0,0,0.003,0,3.418,0,0,0.01,0.008,0,0.139,0.029,0,0,0,0,0.004,0.077,0,0.006,0,0,0.275,0,0,0,0,0,0,0,0,0,0,0,6,81,19,7.152
11-04-13,1.28,1.461,0,0,0,0.234,7.033,0.162,0.36,0.24,0.645,0.058,0.487,0,0,0.117,0.104,0.039,0,0.002,0.048,0,0,8.014,0,0,0.08,0.028,0,0,0,0,0,0,0.052,0.001,0.052,0,0,0,0.026,0.253,0.002,0,0,0,0.003,0.002,0.001,0,0,0,0,4,94,18,9.306
12-04-13,1.01,1.56,0,0.471,0,0.104,6.75,0.128,0.239,0.319,0.76,0.144,0.153,0,0,0.019,0.115,0.011,0,0.027,0,0.002,0,6.459,0,0,0.016,0.008,0,0.114,0,0,0,0,0,0.003,0.052,0,0.005,0,0.015,0.266,0,0,0,0,0.014,0.011,0.007,0,0,0,0,9,85,14,7.329
13-04-13,1.04,1.55,0,1.608,0.812,0.276,7.472,0.243,0.332,0.436,0.814,0.061,0,0,0,0.079,0.115,0.036,0,0,0.759,0,0,7.674,0,0,0.054,0.012,0,0,0.002,0,0,0,0,0.004,0.062,0,0,0,0.055,0.264,0.003,0,0,0,0,0,0,0,0,0,0,9,83,19,11.011
14-04-13,0.424,2.873,0,1.197,0,0.187,4.643,0.13,0.284,0.326,0.751,0.136,0,0,0,0.043,0.115,0.025,0,0,0.011,0.008,0,4.775,0.006,0,0.029,0.031,0,0,0,0,0,0,0.063,0.002,0.066,0.11,0.009,0,0.007,0.264,0.023,0,0,0,0,0,0,0,0,0,1,16,66,29,8.393
15-04-13,0.215,2.852,0,0.442,0,0.1,2.237,0.113,0.405,0.379,0.778,0.063,0.341,0,0,0.023,0.118,0.016,0,0.056,0,0.001,0,2.34,0,0,0.015,0.01,0,0,0,0,0,0,0,0.002,0.072,0,0.006,0,0.011,0.271,0,0,0,0.01,0.014,0.015,0.01,0,0,0,0,13,68,23,6.094
16-04-13,0.298,3.549,0.057,0.921,0.919,0.069,3.059,0.101,0.317,0.54,0.756,0.095,0.17,0,0,0.015,0.116,0.006,0,0.028,0,0.006,0,3.007,0,0,0.01,0.004,0,0.013,0.022,0,0,0,0,0.003,0.074,0.074,0.01,0,0.014,0.268,0,0,0,0,0.016,0.014,0.008,0,0,0,0,12,71,24,8.955
17-04-13,0.551,2.109,0,0.511,0,0.338,2.86,0.213,0.271,0.327,0.772,0.344,0.084,0,0,0.071,0.115,0.031,0,0.022,0,0,0,3.492,0,0.014,0.048,0,0.001,0,0,0,0,0,0,0.001,0.068,0,0,0,0.023,0.266,0,0,0,0,0,0,0.009,0,0,0,0,13,76,23,7.607
18-04-13,0.202,2.35,0,0.977,0,0.412,0.635,0.292,0.271,0.318,0.803,0.22,0.384,0,0,0.088,0.122,0.04,0,0.065,0,0,0,0.799,0,0,0.059,0,0,0.066,0,0,0,0,0,0.002,0.067,0,0,0,0.033,0.274,0,0,0,0,0,0,0,0.187,0,0,0,12,64,35,8.469
19-04-13,0.664,2.665,0,0,0.309,0.411,9.049,0.265,0.437,0.179,0.856,0.087,0,0,0.494,0.086,0.116,0.041,0,0,0,0,0,8.802,0,0,0.083,0,0,0.025,0.007,0,0,0,0,0.004,0.069,0.133,0.007,0,0.019,0.266,0,0,0,0,0,0,0,0,0,0,0,7,77,19,7.639
20-04-13,0.645,3.56,0,0,0.554,0.318,6.181,0.305,0.387,0.139,0.729,0.081,0,0,0,0.071,0.12,0,0,0,0,0.078,0,6.277,0,0,0.046,0,0,0,0.002,0,0,0,0,0.009,0.069,0,0.004,0,0.055,0.27,0,0.001,0,0,0,0,0,0,0,0,0,5,75,8,8.004
21-04-13,0.564,2.573,0,0.553,0,0.275,6.662,0.107,0.35,0.143,0.733,0.086,0,0,0,0.038,0.117,0.015,0,0.002,0.647,0,0,6.693,0,0,0.025,0,0,0,0,0,0,0,0,0,0.038,0.134,0.008,0,0.011,0.27,0,0,0,0,0,0,0,0,0,0,1,7,68,8,7.861
22-04-13,0.387,1.938,0.001,0.449,1.007,0.3,5.514,0.192,0.384,0.149,0.753,0.107,0.066,0,0,0.063,0.119,0.017,0,0.04,0,0,0,5.787,0,0,0.052,0.02,0,0.094,0.009,0,0,0,0,0.004,0.082,0,0.006,0,0,0.274,0,0,0,0,0,0,0,0,0,0,0,10,72,18,8.3
23-04-13,0.264,3.529,0.003,0,0,0.145,1.994,0.221,0.33,0.161,0.641,0.084,0.038,0,0,0.032,0.118,0.008,0,0.005,0,0,0,2.027,0,0,0.021,0.012,0,0.12,0.018,0,0,0,0,0.002,0.077,0,0.002,0,0.03,0.27,0,0,0,0,0.001,0.004,0.004,0,0,0,0,15,65,16,6.204
24-04-13,0.171,2.697,0,0,0,0.195,1.158,0.135,0.249,0.17,0.772,0.139,0.448,0,0,0.044,0.12,0,0,0.08,0,0,0,1.112,0,0,0.03,0.023,0,0.034,0.021,0,0,0,0.002,0.003,0.068,0,0,0,0.047,0.273,0,0,0,0,0.007,0.006,0.005,0,0,0,0,14,73,14,6.422
25-04-13,0.227,3.59,0,0.405,0,0.113,1.782,0.135,0.316,0.465,0.802,0.144,0.133,0,0,0.179,0.115,0.01,0,0.024,0,0.004,0,1.592,0,0,0.015,0.013,0,0.003,0.012,0,0,0,0,0.001,0.034,0.058,0.014,0.062,0,0.268,0,0,0,0,0.005,0.005,0.003,0,0,0,0,17,67,14,6.903
26-04-13,0.157,2.293,0,0.845,0.92,0.145,1.69,0.237,0.276,0.242,0.826,0.294,0.072,0,0,0.03,0.117,0.012,0,0.016,0,0.002,0.012,1.392,0,0,0.02,0.015,0,0.001,0.082,0,0,0,0,0.003,0.043,0,0.004,0,0,0.269,0,0,0,0,0.006,0.005,0.01,0,0,0,0,8,76,14,8.572
27-04-13,0.46,2.41,0,0.49,0,0.121,1.007,0.35,0.23,0.756,0.769,0.079,0,0,0,0.03,0.118,0.01,0,0,0.705,0,0.005,0.935,0,0.014,0.02,0.02,0,0,0.047,0,0,0,0,0.002,0.085,0,0,0,0.038,0.265,0,0,0,0,0,0,0,0,0,0,0,7,77,13,7.807
28-04-13,1.188,2.649,0,0,0.9,0.176,3.705,0.583,0.381,0.273,0.699,0.051,0,0,0,0.055,0.118,0.026,0,0,0,0,0.007,3.59,0.007,0,0.04,0.02,0,0,0,0,0,0,0,0.005,0.06,0.034,0.006,0,0.071,0.264,0,0,0,0,0,0,0,0,0,0,1,7,60,13,7.784
29-04-13,0.392,2.926,0,1.155,0,0.308,2.194,0.189,0.312,0.336,0.762,0.049,0,0,0,0.061,0.114,0,0,0,0,0,0.001,1.844,0,0,0.043,0.011,0.001,0,0,0,0,0,0,0.012,0.073,0,0,0,0.028,0.262,0,0,0,0,0,0,0,0,0,0,0,10,55,21,7.218
30-04-13,0.153,2.931,0.002,0,0,0.054,3.287,0.077,0.231,0.274,0.703,0.064,0.221,0,0.393,0.012,0.117,0,0,0.029,0,0,0,3.165,0,0,0.008,0.004,0.001,0,0,0,0,0.001,0,0.004,0.074,0.137,0.012,0,0.021,0.265,0.001,0,0,0,0.004,0.01,0.009,0,0,0,0,8,69,14,6.055
01-05-13,0.792,3.366,0.006,0,0.947,0.134,1.321,0.103,0.248,0.205,0.724,0.059,0.896,0.02,0,0.03,0.13,0.021,0,0.116,0,0,0,1.096,0,0,0.02,0.016,0.001,0,0,0,0,0,0,0.004,0.074,0,0,0,0.055,0.287,0,0,0,0,0,0,0,0.449,0,0,0,9,69,13,8.498
02-05-13,0.142,3.509,0.012,0.987,0,0.298,0.886,0.196,0.271,0.074,0.702,0.099,0.508,0.017,0,0.067,0.123,0.004,0,0.091,0,0,0,0.696,0,0,0.047,0,0,0,0,0,0,0,0,0.002,0.064,0.078,0.009,0,0.007,0.275,0,0,0,0,0,0.001,0,0,0,0,0,8,52,29,8.745
03-05-13,0.119,3.155,0,0.39,0,0.323,0.278,0.198,0.172,0.21,0.631,0.17,0.106,0,0,0.066,0.117,0,0,0.002,0,0,0,0.235,0,0,0.045,0.013,0,0,0,0,0,0,0,0.001,0.054,0,0,0,0,0.266,0,0,0,0,0,0,0,0,0,0,0,11,51,3,6.106
04-05-13,0.099,3.028,0,0,0.852,0.142,1.042,0.204,0.253,0.34,0.823,0.038,0,0,0,0.039,0.116,0.029,0,0,0.401,0,0,0.953,0,0,0.026,0.023,0,0,0,0,0,0,0,0.004,0.057,0.069,0.01,0,0.013,0.265,0,0,0,0,0,0,0,0,0,0,0,11,63,24,6.519
05-05-13,0.121,2.696,0,1.751,0,0.259,1.488,0.214,0.313,0.194,0.72,0.046,0.018,0.001,0,0.062,0.118,0.031,0,0,0,0.002,0,1.436,0.001,0,0.043,0.024,0,0,0,0,0,0,0,0.004,0.047,0,0,0,0,0.268,0,0,0,0,0,0,0,0.071,0,0,1,12,64,10,8.723
06-05-13,0.093,3.454,0.001,0,0,0.264,0.943,0.174,0.105,0.55,0.653,0.055,0.088,0.022,0,0.058,0.117,0.041,0,0.014,0,0.001,0.01,0.859,0,0,0.04,0,0,0,0,0,0,0,0,0.017,0.025,0.008,0.01,0,0,0.269,0,0,0,0,0,0.005,0.009,0,0,0,0,14,65,14,5.65
